logID,layerID,layerType,neuronID,activationFunction,lastValue,weights,bias
62,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
63,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
63,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
63,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
63,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
63,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
63,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
63,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
63,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
63,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
63,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
63,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
63,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
63,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
63,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
63,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
64,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
64,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
64,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
64,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
64,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
64,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
64,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
64,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
64,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
64,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
64,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
64,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
64,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
64,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
64,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
65,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
65,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
65,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
65,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
65,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
65,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
65,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
65,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
65,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
65,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
65,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
65,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
65,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
65,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
65,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
66,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
66,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
66,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
66,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
66,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
66,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
66,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
66,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
66,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
66,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
66,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
66,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
66,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
66,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
66,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
67,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
67,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
67,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
67,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
67,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
67,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
67,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
67,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
67,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
67,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
67,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
67,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
67,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
67,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
67,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
68,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
68,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
68,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
68,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
68,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
68,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
68,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
68,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
68,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
68,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
68,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
68,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
68,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
68,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
68,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
69,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
69,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
69,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
69,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
69,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
69,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
69,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
69,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
69,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
69,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
69,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
69,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
69,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
69,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
69,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
70,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
70,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
70,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
70,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
70,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
70,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
70,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
70,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
70,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
70,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
70,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
70,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
70,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
70,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
70,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
71,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
71,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
71,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
71,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
71,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
71,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
71,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
71,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
71,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
71,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
71,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
71,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
71,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
71,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
71,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
72,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
72,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
72,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
72,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
72,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
72,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
72,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
72,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
72,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
72,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
72,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
72,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
72,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
72,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
72,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
73,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
73,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
73,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
73,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
73,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
73,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
73,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
73,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
73,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
73,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
73,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
73,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
73,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
73,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
73,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
74,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
74,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
74,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
74,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
74,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
74,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
74,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
74,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
74,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
74,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
74,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
74,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
74,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
74,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
74,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
75,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
75,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
75,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
75,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
75,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
75,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
75,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
75,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
75,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
75,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
75,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
75,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
75,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
75,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
75,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
76,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
76,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
76,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
76,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
76,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
76,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
76,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
76,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
76,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
76,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
76,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
76,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
76,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
76,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
76,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
77,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
77,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
77,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
77,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
77,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
77,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
77,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
77,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
77,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
77,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
77,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
77,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
77,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
77,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
77,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
78,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
78,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
78,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
78,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
78,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
78,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
78,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
78,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
78,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
78,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
